customerid,pais,estado
8a858fcc5cf4a563015cf4d7285a1700,NG,Lagos
8a858e1d5c5a460c015c5a7896251633,NG,Kwara
8a858fe756939bbb0156b1970aae339a,NG,Abuja Federal Capital Territory
8a858f97594ab63d01594b8df02243c0,NG,Lagos
8a858e6f5668e017015670fc49be1dc7,NG,Delta
8a85896f5345dcb801534ce82d2d0e99,NG,Ogun
8a858fc15b68ba6a015b77dc3edd5df5,NG,Lagos
8a858f1955b1c4df0155ce9b2e35046b,NG,Lagos
8a858f185c884965015c884afd9000c9,NG,Edo
8a858eba5c884d2a015c9c11f8233e98,NG,Lagos
8a858f365b2547f3015b32c34eed3f93,NG,Ogun
8a858fa95b631878015b6361346f403a,NG,Edo
8a858f0d5a859ac0015a85b7eed311de,NG,Rivers
8a858f00590ac4e7015941db231908f6,NG,Ogun
8a8588f35438fe1201544cc7b44c5650,NG,Lagos
8a858e105bd92644015be699d91214f3,NG,Lagos
8a858e36590808e3015946ced00e5b34,NG,Lagos
8a858fee5863a0490158690536734bb3,NG,Lagos
8a858fff5a36fe68015a37f8550a02a2,NG,Lagos
8a858ffa55ca72a50155d8966d3b75eb,NG,Abia
8a858fd35b5dfefb015b5e006c1300fe,NG,Lagos
8a858f005a04ae6e015a1010b91f643f,NG,Lagos
8a858e6c5c88d145015c89430ef61a5d,NG,Lagos
8a858e675b00c831015b04414db70f3f,NG,Abuja Federal Capital Territory
8a858ed45c454c11015c57f3d8154215,NG,Delta
8a858e6b5ccb6ea8015cd03740010fff,NG,Osun
8a858ed45c454c11015c4dc59100572d,NG,Lagos
8a858f745b4891fd015b48b63bcd3269,NG,Lagos
8a858f4b55df0f530155df6f850e26c8,NG,Bayelsa
8a858e0a5668e69c0156831b8a43116f,NG,Ogun
8a858959537a097401537a4e316e25f7,NG,Lagos
8a858e7d5cb1162b015cb12df2e71466,NG,Edo
8a858f5e5566567d01556c3e3c342d60,NG,Lagos
8a858fe8586deed301586f1b2e7d41f2,NG,Lagos
8a8588f8541e11db01542a1ef37c7f27,NG,Lagos
8a858fe55b013a0b015b041bc1fb418b,NG,Delta
8a858fae5921beeb015926d404124f7e,NG,Kaduna
8a858e575cf89b61015cf8b4bb1b0d8c,NG,Lagos
8a858ec95afc0922015b0a6d75655b14,NG,Lagos
8a858f0a5bf3716c015bf6a959052817,NG,Oyo
8a858fb75b5894aa015b589fd7720a85,NG,Nassarawa
8a858ec9590ad35d015916ee532c7731,NG,Lagos
8a858f665c45930d015c509928b92f50,NG,Osun
8a858f675c1c43bc015c1c63d07b0af4,NG,Edo
8a858fbf5b3a0b46015b3b03ff5567df,NG,Ogun
8a858fa75b5c94ed015b5ca7267d13f2,NG,Ekiti
8a858e225c404292015c409a09261363,NG,Lagos
8a858eaa5bed957a015bed9d7eae048b,NG,Ogun
8a858f505ca7b434015cab44ff13392a,NG,Lagos
8a858fcc59022384015902be7c522747,NG,Lagos
8a858f525ba5119c015ba537934b100e,NG,Oyo
8a8588fd53e054170153e174e0b258ba,NG,Lagos
8a858ee75a191ef8015a19ffa6b762f0,NG,Ogun
8a858f0659ac58ce0159aca380b1374f,NG,Oyo
8a858f9f5bd99987015be272e251115c,NG,Abuja Federal Capital Territory
8a858e6e55c554c20155d574b4596645,NG,Abuja Federal Capital Territory
8a858e6a5c829229015c8301076c4187,NG,Lagos
8a858f915b90250b015b904dd80c1f25,NG,Ondo
8a858fb95bd896cc015bd8c417311b6c,NG,Lagos
8a858e4b5a94ae68015a9ed1b2e56376,NG,Lagos
8a858e885ab85d06015ab89b8b3e2f1b,NG,Lagos
8a858fab5b9105dc015b96ba29ad301e,NG,Kwara
8a858f5e5cf45779015cf48983d61ef2,NG,Lagos
8a858ea555d9e6020155ed7936d6469b,NG,Lagos
8a858eda5c8863ff015c9d9e30427a65,NG,Lagos
8a858e685acda506015acee39e45493b,NG,Oyo
8a858e955add2971015ae6ef9a655863,NG,Osun
8a858e945bfdb9e7015c040d93016282,NG,Lagos
8a858e6f5cd5e874015ce14db0643f8c,NG,Lagos
8a858f305c8dd672015c9246679f1d31,NG,Lagos
8a858f6858860440015891d0a7824f30,NG,Kwara
8a858f965c6950da015c71e45ad97236,NG,Abuja Federal Capital Territory
8a858f10579ff4360157a35217644d8d,NG,Bauchi
8a858fd85b685607015b7c676ce10c40,NG,Lagos
8a858f985bee01cb015befa895cd7226,NG,Oyo
8a858e625c8d993a015c91c4ee862bc9,NG,Lagos
8a858f665c2142a0015c2bdbe404659a,NG,Lagos
8a8588f853b1b2d40153b9792c2a3ace,NG,Lagos
8a858eb95b8c2f6e015b900548676660,NG,Ondo
8a858e5c5c361f7d015c398156ef666a,NG,Niger
8a858ff9580b8812015820412a203a63,NG,Lagos
8a858f2b5998268e0159a1bb02794eb9,NG,Delta
8a858ed158f3044d0158f9d167153599,NG,Bayelsa
8a858ed75bb64559015bbf81e3632d56,NG,Delta
8a858fc159db69c40159df5366b93d96,NG,Nassarawa
8a858f9a5b33cc48015b3405c30f3d7b,NG,Abuja Federal Capital Territory
8a858f78550ba104015511a5d2a42485,NG,Oyo
8a858f365c83961c015c8712fd380b89,NG,Lagos
8a858f61560bc0e501560fb03225566a,NG,Delta
8a858f5659cb44e30159cc84750858ab,NG,Lagos
8a858e51584a1fc701584a2d9653035b,NG,Lagos
8a858f0b5ce95a85015cea02c2256301,NG,Ogun
8a858f2c58dc6e6801590636eb703b40,NG,Oyo
8a858f665c2142a0015c30eb258f3d74,NG,Ondo
8a858ec75bfd77c4015bfda9291a0e1e,NG,Kano
8a858ffb5d3cbcfc015d3d499c1838a2,NG,Anambra
8a858ec95aa3cc45015aa531200a7925,NG,Abuja Federal Capital Territory
8a8589ac53a4303e0153a8be7be02653,NG,Ogun
8a8588bf54c8eab60154c9226d7917e7,NG,Oyo
8a858e725c3ae262015c44c29be41a95,NG,Lagos
8a858e5b5ca767e1015caa30f3125abc,US,Arkansas
8a858e785acd3412015acd7bdec42d4f,NG,Ogun
8a858e165b90faf9015b9654b6e01bdd,NG,Lagos
8a858f3d5ab81f53015ab8334351169b,NG,Lagos
8a858e705b3a03c7015b3cbf6832164c,NG,Edo
8a858ffa55ca72a50155d9a6e8a257c4,NG,Lagos
8a858ed55c63db54015c74f23c2b37f7,NG,Lagos
8a858ed1594a282f0159559953d13d0e,NG,Ogun
8a8588fd53f1099e0153ff88e0b16f21,NG,Oyo
8a858e1c5bab1191015bb3064eba3de3,NG,Ogun
8a858e8a5c1c14b8015c2068cc9d6428,NG,Lagos
8a858fb0582a54ba01582d4dfcd567ee,NG,Bayelsa
8a858ece5862630201586465cc5f32eb,NG,Lagos
8a858f245a4cde1e015a4e6271fd6c46,NG,Kwara
8a858f5c5ad7d927015ad8d3ea7b5cca,NG,Lagos
8a858f3d5bfc954e015bfca997410d79,NG,Lagos
8a858f295c8d307f015c9e91e5212689,NG,Osun
8a858e135c78e673015c79070e9a0d98,NG,Lagos
8a858ed45c454c11015c520ab8602f15,NG,Lagos
8a858faa5cf9a4f6015cf9efe1a92e72,NG,Lagos
8a858eee58c2b6220158cf02650a326d,NG,Ogun
8a858e9f5b8a8db1015b8a91d6a3058c,NG,Edo
8a858e135c7e2eec015c81c27f791ff7,NG,Lagos
8a858fe25b8c4e5c015b8f61faf34239,NG,Ekiti
8a858f675b8b8df9015b8bb25ccf1d0a,NG,Kwara
8a858fab5cd5e1a7015ce02279e639a8,NG,Ogun
8a858fd25c5a5bc7015c5e0441fb4bfa,NG,Oyo
8a858e1556321b940156558c236d45af,NG,Kaduna
8a858ef7599330e0015993a222542644,NG,Lagos
8a858e685c174778015c17b6dcd62495,NG,Oyo
8a858e5357d823010157e0abedca5874,NG,Abuja Federal Capital Territory
8a858ec15b483ae3015b485358b30f89,NG,Kwara
8a858eda5c8863ff015c9dead65807bb,NG,Oyo
8a858fbb54ccb33c0154ce053f285f12,NG,Lagos
8a858fc75cd62882015ce9fe176d7837,NG,Lagos
8a858f585bfd6341015c03694f85158f,NG,Akwa Ibom
8a8589a453bc422d0153c7d352751565,NE,Tahoua
8a85896653e2e18b0153effd7a871a0e,NG,Oyo
8a858e3e5b3ee747015b3f0409012b7f,NG,Anambra
8a858f415ba54724015ba5a9cabc39a7,NG,Lagos
8a858e645755e62201576b58e3522081,NG,Lagos
8a858e005c2154c2015c2fb72f1e0b51,NG,Lagos
8a858eb55cf45581015cf47853d613db,NG,Oyo
8a858f30551130db01551abab6480371,NG,Ogun
8a858eaf5b617c94015b6194555e10a2,NG,Abuja Federal Capital Territory
8a85884e54a0565b0154ba3fa6c72e7e,NG,Rivers
8a858e215c7de5f2015c815830051943,NG,Abuja Federal Capital Territory
8a858f1f5c59cd91015c5e1125d80a5c,NG,Abuja Federal Capital Territory
8a858e59569397d501569767f9776c1f,NG,Ogun
8a858ff554e290e10154f162ddb81445,NG,Lagos
8a858fff57d1af5d0157dc5a2dfc44bc,NG,Oyo
8a858e6a5bfd4b54015c0f505e0043b5,NG,Abuja Federal Capital Territory
8a858f5e5cb23c77015cbe8aa980248c,NG,Kwara
8a858e945bfdb9e7015c07e29b6e24ba,NG,Kwara
8a858f1358d4ac270158d995e64634b8,NG,Akwa Ibom
8a858e175a3d3d78015a3e14a81844a2,NG,Ondo
8a858e4b5a94ae68015aa0a805c10a1a,NG,Kano
8a858e0b5cfa2028015cfe1927380b99,NG,Ogun
8a858e0f58afbace0158cb199b892d2d,NG,Kwara
8a858faa56dffac60156fe48a78656b9,NG,Ogun
8a85898a53bc15600153cb8e38ae2c5f,NG,Enugu
8a858f425b85835d015b85bfe40538db,NG,Ogun
8a858f375b493337015b4960fac31fe7,NG,Lagos
8a858e315cf48957015cf7f6197920b0,NG,Abuja Federal Capital Territory
8a858f1955b1c4df0155c530d4954f0f,NG,Oyo
8a858ea555d9e6020155de8c81a63a1d,NG,Lagos
8a858f275591bf5d01559733c8767113,NG,Lagos
8a8588175489ef7701548cd088f2207b,NG,Kogi
8a858e1d5cd58f9e015cd5be41721a4e,NG,Ogun
8a858eda552adcc2015549077686473b,NG,Oyo
8a858f885adcf4e8015ae0574e911902,NG,Ondo
8a8588dc5384a05f0153895b425a2a63,NG,Abuja Federal Capital Territory
8a858e4e5c3502ab015c35362d7c1016,NG,Lagos
8a858e8d56b784480156c0daba003ae3,NG,Lagos
8a858fec5c169ff0015c16c6e3b61925,NG,Lagos
8a858f225bfdb280015c0f84efe85e63,NG,Lagos
8a858f9f5bd99987015be772dfc257f1,NG,Oyo
8a858fc55b2548dd015b2e9cd6857beb,NG,Ondo
8a858fc959b73f6d0159b8286fbb543b,NG,Ogun
8a858f255ca276c5015ca294645c08af,NG,Osun
8a858f5856373f8801564a639d9d6aba,NG,Lagos
8a858e3a54e337020154fda980777859,NG,Lagos
8a858ee45b39aa80015b3a963a7e6d35,NG,Lagos
8a858e41579fc64b0157b4831cca06cd,NG,Abuja Federal Capital Territory
8a858f7b5989da5401598ec5a8680cdb,NG,Abuja Federal Capital Territory
8a858f085b494826015b54a0b2a1093b,NG,Ogun
8a858edb5b8210eb015b85ca659f7bc4,NG,Lagos
8a858f7e564ad33801564b73c7113f56,NG,Lagos
8a858f7e5c213ef4015c31640d15066c,NG,Kwara
8a858f4e5ca72981015cab698acd7f40,NG,Lagos
8a858ec559dbb41a0159dc0a25961fa1,NG,Lagos
8a858e69566ae5b801568cbd583768bb,NG,Lagos
8a858f0c5af0a753015af0b5ebe3098b,NG,Lagos
8a858f085bcf44be015bd31798a22475,NG,Kogi
8a858e7858eeb5710159076ba8f91be6,NG,Oyo
8a858e6e55c554c20155c5731ae90d16,NG,Lagos
8a858f0c5cef4be2015cf362d83017a0,NG,Lagos
8a85882653d0bb500153d96597b72471,NG,Ogun
8a858e42570314e001570584d48641dc,NG,Ondo
8a858e685c217d36015c2f09b15a15e9,NG,Lagos
8a858ec358dc5c130158f9d80a236ac7,NG,Oyo
8a858f855bf2f1ad015bf5c0e6c01b8a,NG,Delta
8a858ece5c88b58b015c8c3e06741fbf,NG,Lagos
8a858e0c552ae0b801553545d3540c8c,NG,Lagos
8a858eba5b681df4015b7bd3405e7934,NG,Oyo
8a858e8d56b784480156cc1a80f60132,NG,Lagos
8a858fe25ab3f041015ab51fc3c44cbd,NG,Lagos
8a858f265c2187bd015c254fcc445d6e,NG,Ogun
8a858fda56562f8f01565f928f516cea,NG,Lagos
8a858e4456ced8470156d73452f85335,NG,Oyo
8a858e0a5b192e2e015b194726201191,NG,Lagos
8a858e1158dc4d830158f4057fc638c1,NG,Niger
8a858f7e5c69a6e3015c78b9bc201fd4,NG,Lagos
8a858e4f58b9f0b40158c11270fc019f,NG,Delta
8a858ee55c830000015c873225d318ba,NG,Edo
8a858e115c59a3e2015c59ebb25d238b,NG,Lagos
8a858e6c5c88d145015c9e3b482226ac,NG,Lagos
8a858e695775665c01578086c7ef551a,NG,Lagos
8a858e9b5623763201562819994d393a,NG,Edo
8a858e915bcde695015bce219c6a1969,NG,Abuja Federal Capital Territory
8a858faf56b7821c0156c324964a1968,NG,Osun
8a858e9f59d692440159da2c60b42106,NG,Lagos
8a858e6f5cd5e874015ce0e5d4c235ba,NG,Abuja Federal Capital Territory
8a858966538deb190153957484683e67,NG,Ogun
8a858e5856b7840c0156b8f1f61f5f52,NG,Lagos
8a85886e5410189001541480d8f83683,NG,Oyo
8a85895354a059690154b8fdd9a57ed1,NG,Ogun
8a858ffd5c8d343d015c8ebff4e27db1,NG,Oyo
8a858f885adcf4e8015addc0f5b3608c,NG,Lagos
8a858ece5b0142e3015b0f3accb86c5d,NG,Lagos
8a858f275c451af5015c545fdacf532b,NG,Akwa Ibom
8a858e675c3fe0a1015c49af1dd366b0,NG,Lagos
8a858f7d5a5bd94e015a5bee65da09bc,NG,Lagos
8a858f755af28150015af5534c2e15ce,NG,Lagos
8a858ee65be8d42d015be92609c12873,NG,Kwara
8a85886e54beabf90154c0a29ae757c0,NG,Oyo
8a858e35589c0ac00158ac0e5c0839b7,NG,Abuja Federal Capital Territory
8a858eef5554890501557311a4ae79d6,NG,Lagos
8a858ea55ac1546c015ac21a1ee20afa,NG,Oyo
8a858ec75bfd77c4015bfda261b10b09,NG,Lagos
8a8589ec542eaa89015443b229544ffe,NG,Lagos
8a858fbf5b3a0b46015b3a7f3adc423f,NG,Lagos
8a858f965c6950da015c78a9a70335f9,NG,Kogi
8a858fae57a00f390157ab0ad5915819,NG,Abuja Federal Capital Territory
8a858eac5c451942015c53f18acd04c7,NG,Abuja Federal Capital Territory
8a858eea5d1d99d3015d2cbec08b2a24,NG,Oyo
8addcb0645aff34b0145b25fe1616ee0,NG,Lagos
8a858f275c451af5015c5384d0fb5ec0,NG,Abuja Federal Capital Territory
8a858f025bd49f21015bd8590bd83fe8,NG,Edo
8a858fc15cd06c32015cd429b6951f35,NG,Lagos
8a858fe05784e62901578684e3720c00,NG,Ogun
8a8589595384a8530153977b118e725e,NG,Lagos
8a858ece5d1e42c3015d25eb4ac011d9,NG,Rivers
8a858ed359fe43b10159fe9d723f243d,NG,Abuja Federal Capital Territory
8a858eff55a090650155b7b1624119ab,NG,Lagos
8a858fa3586d20e001586e10a33b6821,NG,Lagos
8a858ff25a6a19ee015a6acc4a986c80,NG,Lagos
8a858eb45c11f9e4015c1515eaf66aa5,NG,Rivers
8a858fd85b685607015b6ce657912f6d,NG,Ogun
8a858ed25bf83782015bf8d4e8d73474,NG,Abuja Federal Capital Territory
8a85892854a059ed0154b7fa21486170,NG,Abuja Federal Capital Territory
8a858ef7598334a2015983e07e9e3a2d,NG,Lagos
8a858e715bd3fa19015bd8374ee8611d,NG,Abuja Federal Capital Territory
8a858f665c2142a0015c347de1307886,NG,Oyo
8a858f03582a54c301582f3054b402ce,NG,Bayelsa
8a858fa05cf48427015cf4d2ebec2db5,NG,Kano
8a858fba5cd5feee015cda6c1ed22803,NG,Bayelsa
8a858fc55b00e79e015b022a1350012b,NG,Lagos
8a858eb85886bdc30158acf926932eda,NG,Lagos
8a858e1d5b2510b2015b300034ae4eef,NG,Lagos
8a858e105bd92644015be812e5683388,NG,Rivers
8a858e795b204ffc015b20b002161c85,NG,Rivers
8a8588dc536a141301536b50d8aa10b5,NG,Lagos
8a858f965bb63a25015bc2ddf2577416,NG,Ogun
8a858e585693982b0156abe3e8851678,NG,Ogun
8a858ef45be99ccb015bec641b5203ce,NG,Lagos
8a858f4655ca643c0155d12f9e3b0e69,NG,Edo
8a858f1b5b256bc9015b2f810016616c,NG,Abia
8a858f295c8d307f015c92f962ed63c8,NG,Rivers
8a858f5f5b39bb0c015b3b16c0d931ad,NG,Akwa Ibom
8a858e2155defefd0155ed6d112c6b55,NG,Ogun
8a858ee0560bc0770156147da1c27409,NG,Abuja Federal Capital Territory
8a858e6f5cd5e874015ce6601edf7c48,NG,Ogun
8a858e725c3ae262015c3e74c7e52155,NG,Kogi
8a858ed55bafadc7015bb15979d1553e,NG,Rivers
8a858f5e5bedf32a015bef9e533d6df6,NG,Lagos
8a858e205af28299015af50a799745c5,NG,Oyo
8a858eba5b681df4015b6cadb5ad434e,GB,Wales
8a8589a7545186b10154616da2b91f01,NG,Osun
8a858efd5b39cf3d015b3a347f8a469f,NG,Lagos
8a858fcf558237b40155865605853ffb,NG,Lagos
8a858f595ccb6f86015ccf6d152f4e87,NG,Ogun
8a858fa3552ae1120155486928255fc1,NG,Benue
8a858e0256b781d80156c6df35664c92,NG,Ogun
8a858eb65b19b654015b19d9d5aa1ba1,NG,Bayelsa
8a858e2d5bb55d46015bc56e31b02869,NG,Lagos
8a858e705668e16701568ce4c9c06918,NG,Lagos
8a858f0b5b5ddd79015b5f63003e7750,NG,Oyo
8a858e0256b781d80156c20e3b025c59,NG,Lagos
8a858eae5a42129d015a421fa6270603,NG,Lagos
8a858e935b496584015b496a6fde01f6,NG,Lagos
8a858ef85cf9e152015d08e74fc66452,NG,Abuja Federal Capital Territory
8a858fc15b68ba6a015b71108e115250,NG,Lagos
8a858e705668e167015685e1e07c19d4,NG,Rivers
8a858ed35cd57328015cd579d99904b0,NG,Ogun
8a858ed158f3044d015906884426348c,NG,Lagos
8a858ee65ba51327015ba51f11220393,NG,Ondo
8a858fb85b81c658015b81c8079a01b6,NG,Lagos
8a858eda5c8863ff015c8d8a12d74ddd,NG,Lagos
8a8588235384a58d01538abf515f2c2b,NG,Lagos
8a85892854a059ed0154a763515d5c43,NG,Lagos
8a858ed4584472cf0158498a96c2476c,NG,Ogun
8a858ee755a0c84a0155b9c44fbe72c9,NG,Lagos
8a858f0656b7820c0156c3a11ccf195f,NG,Lagos
8a858ff8582fcb86015842f0937e432f,NG,Abuja Federal Capital Territory
8a858f0f5bfd79d2015c0d5202e15752,NG,Rivers
8a858fcb5c11f481015c136958a75b40,NG,Lagos
8a8589c1545181f3015466b5659a4299,NG,Osun
8a858f8d56e0c3a70156fc952cf77e8c,NG,Lagos
8a858f305c8dd672015c9bc5e91c1812,NG,Lagos
8a858fb65b2020b2015b2024d70705d6,NG,Oyo
8a858e295b430433015b430c1f9506d6,NG,Lagos
8a858e735c5a4bed015c5d3b38ae514f,CI,Lagunes
8a858feb58c565cf0158cbc90faf2903,NG,Lagos
8a858f005a04ae6e015a09ba8f581cce,NG,Lagos
8a858f7d5c5e86a8015c5e8a3e1f035f,NG,Lagos
8a858f2e5b81c373015b81c373e60000,NG,Benue
8a858fe5569398920156a3a9a77b5d02,NG,Ogun
8a858e695d1e075c015d1edb95892ad0,NG,Ogun
8a858e8e59b6ee010159b7177daa162c,NG,Lagos
8a858e3f5b6182ee015b61bb07ac273d,NG,Lagos
8a858e0d587161ab01587183d98f06c9,NG,Ondo
8a858fca5c35df2c015c39f8efd26149,NG,Lagos
8a858f8e5c5f46fc015c636d21887a8e,NG,Oyo
8a858e935ba4b360015ba4e2f2810e78,NG,Enugu
8a858e5d5c7e25b4015c7fea66825cfe,NG,Ogun
8a858fbf5b3a0b46015b3a75f2633e33,NG,Lagos
8a858e6c5c88d145015c8cd3a21d61d8,NG,Lagos
8a858f30551130db015512599f923f5a,NG,Ogun
8a858eba5c884d2a015c9847893512ca,NG,Abia
8a858fb65b2020b2015b20ce6d4a5e6a,NG,Abuja Federal Capital Territory
8a858f7d5578012a0155827e94874386,NG,Adamawa
8a858e245c214660015c301d19ab184f,NG,Ogun
8a858ff259d1429e0159d2d0194c4b8e,NG,Kwara
8a858e7b55deef140155e39b490940c9,NG,Kaduna
8a858f6c570f2d6601571e8ee2d02bde,NG,Lagos
8a858fbf5b3a0b46015b3ac9ef325d05,NG,Lagos
8a818926522ea5ef01523aff15c37482,NG,Delta
8a858f7a58c218eb0158c43474d013a5,NG,Bayelsa
8a85886f543912e30154391ea6a3015f,NG,Oyo
8a858e6956939bac01569d5dd0256c09,NG,Bayelsa
8a858e535bab293b015bae68dbc4622d,NG,Bayelsa
8a858ed65ac86155015ac97905df519a,NG,Abuja Federal Capital Territory
8a858fd858d5076d0158e2dd9ded2afa,NG,Akwa Ibom
8a858fe957a094e00157af1391dc68d9,NG,Kwara
8a8588fd53f1099e0153f9f8e4062cf3,NG,Abuja Federal Capital Territory
8a858e0256b781d80156c166816621f9,NG,Lagos
8a858e0256b781d80156bd70d9d21225,NG,Lagos
8a858f4d5b809e68015b813974bc5538,NG,Lagos
8a858fc45c21da6f015c24f0838b380f,NG,Lagos
8a858e69566ae5b80156926cd9070009,NG,Lagos
8a858f2c59b21e6e0159b36de4c1628e,NG,Kano
8a8588875438ed7e01543d072b3d7baa,NG,Lagos
8a858ece5cd05041015cd485113f01a2,NG,Lagos
8a858f3659f9d6dc0159fa2cafe23cc9,NG,Abuja Federal Capital Territory
8a858ede5ca210f0015ca365343066f5,NG,Delta
8a858fe756939bbb0156a9dd11cf4a7c,NG,Anambra
8a858e0256b781d80156be0f99322ae6,NG,Delta
8a858ff35c63d750015c65a730ac2e7c,NG,Ogun
8a858fc75b90e6b5015b9b821b06328c,NG,Abia
8a858e6c5c88d145015c967ac98c63fa,NG,Oyo
8a858e0d59c9abfc0159cac7fba146ab,NG,Ekiti
8a858ee0560bc07701560d3774b0663c,NG,Ekiti
8a858f115cea8545015ceb7bb25437cb,NG,Lagos
8a858f315ccb979d015ccf4c25dd439c,NG,Lagos
8a858ffd5c8d343d015c92886a4b7724,NG,Lagos
8a858f9f5679951a01567a5b90644817,NG,Kebbi
8a858fa65c7d5535015c7d5ba8a106d6,NG,Lagos
8a858e0256b781d80156c09f1e585c2f,NG,Ondo
8a858e675cc6685e015cc6eb279c3e84,NG,Abuja Federal Capital Territory
8a858edd5aa92207015aa9221ce30007,NG,Imo
8a858f295c8d307f015c9897ad450f86,NG,Lagos
8a858e135c7e2eec015c813211a96674,NG,Kwara
8a858e135cb22031015cbc509ff86d8f,NG,Abuja Federal Capital Territory
8a858faa56dffac60156f70874ef1dfd,NG,Osun
8a858ed1594a282f01594a4d14f50a58,NG,Osun
8a858f1e5cc4bc81015cc52a8b01416f,NG,Lagos
8a858f475be98d5f015bebddca3c5216,NG,Edo
8a858f9f5bd99987015be6ee3a4317c5,NG,Lagos
8a858edb5bd936e4015be394167c4698,NG,Lagos
8a858e0f5c45466f015c546652e81026,NG,Lagos
8a858e885c63d379015c6c93c57d5273,NG,Ondo
8a858fbd5cd6054a015cd8f744c0531d,NG,Abuja Federal Capital Territory
8a858f6c5b5cff3d015b5d08e3110cd6,NG,Lagos
8a858e675c3fe0a1015c417e73085191,NG,Kaduna
8a858f885aeb097f015aeb7643ca53f3,NG,Lagos
8a858eb65c3b3074015c44572e8e1e23,NG,Lagos
8a858f375b493337015b4943d3aa1027,NG,Abuja Federal Capital Territory
8a858f305cb1ec4e015cb5127be3452a,NG,Lagos
8a858f8d56e0c3a70156fa3aa92e0b00,NG,Lagos
8a858f68588604400158968766d72335,NG,Oyo
8a858fc15b68ba6a015b7803816a6145,NG,Lagos
8a858fab5cd5e1a7015cd8dccafc5f05,NG,Lagos
8a858f455c59c478015c5a0915f22764,NG,Ogun
8a858f7c59ab662b0159abe159a14a59,NG,Lagos
8a8189f9526ad7de015280bef19d5811,NG,Abuja Federal Capital Territory
8a858ea75b1fd476015b205480bd6adc,NG,Edo
8a858f2e5c699f3a015c749e4d090695,NG,Lagos
8a858f665d5b785d015d5f68ed617390,NG,Lagos
8a858e4b5a94ae68015a99e158082f22,NG,Ondo
8a858ec75bfd77c4015c03059d72473f,NG,Lagos
8a858f265c1c393e015c20a051d858b0,NG,Lagos
8a858ec35a428dcc015a460e4bbe2929,NG,Oyo
8a858f5d5929e0fd015930a90a110ef4,NG,Osun
8a8588fd53c244bc0153c7d786e9171d,NG,Lagos
8a858eec5d4232a5015d4fbcfe6414ea,NG,Benue
8a85898a53bc15600153cac0a9e906a3,NG,Lagos
8a858f6e5a951fc2015a9e1a76993ed7,NG,Kwara
8a858fe5569398920156b6f3848b4b76,NG,Delta
8a858efb54ccb4820154cd9a41672ee0,NG,Rivers
8a858e985ccb51e8015ccbeabb873fae,NG,Kwara
8a858eb554d4ccaf0154df9262ec4376,NG,Akwa Ibom
8a858fc95ce99dd6015cee5236477069,NG,Lagos
8a8588f853b1b2d40153b2bb48d41263,NG,Oyo
8a858ee45b39aa80015b3d2c44840c87,NG,Lagos
8a858f845d13beed015d167bbf1802b2,NG,Osun
8a858e955cf51403015cf8234be27d07,NG,Niger
8a858fd85507735701550d82f1b723ff,NG,Kaduna
8a858fd05bfd7d3c015bfdcdd8e223da,NG,Lagos
8a2ad9ce4c453e06014c4b3175e52407,NG,Lagos
8a85893d53f104eb0154055224bd3220,NG,Lagos
8a858f7d5cf9aef9015d0bcf7158560d,NG,Lagos
8a858f045bab240c015baf9f84ab6e67,NG,Ogun
8a858ec65cf4605b015cf4ed88665334,NG,Sokoto
8a858e235be813f6015be9ec4cdf2666,NG,Niger
8a858f995d32ae84015d3539f6585536,NG,Niger
8a858eb75c21a2b9015c3411a0cc281b,NG,Lagos
8a858e905d41e83b015d487d09274ec7,NG,Oyo
8a858f1a5bd828f9015bd85e04b824f8,NG,Lagos
8a858e5856b7840c0156bcc7ca5f1618,NG,Ekiti
8a858f365668e43901566e36f0ed06d3,NG,Oyo
8a858eb85cef9327015cefb8167a1dfe,NG,Oyo
8a858ed25ba09f98015ba9a3696f65db,NG,Benue
8a858f005c59e532015c5a89b8405010,NG,Ekiti
8a8589595384a85301539875d3d51e79,NG,Ogun
8a858e94580afa79015829ebf4d974d1,NG,Oyo
8a858e655cd0642d015cd4649feb50cb,NG,Ogun
8a858f285c44747f015c4504a17c58cd,NG,Osun
8a858eef5554890501555868a7475f44,NG,Ogun
8a858eb85c5f0e01015c6347b13d5981,NG,Kwara
8a858e3e5922ba4301592d167a8d19b7,NG,Nassarawa
8a858f615623747d01562c548649609d,NG,Lagos
8a858ea555d9e6020155f60b676343b3,NG,Plateau
8a8588dd54be35520154c05cbe9759e5,NG,Oyo
8a858e205c21d53a015c24b30b8c2f39,NG,Enugu
8a858f685a384e25015a39302e0d48a9,NG,Lagos
8a85893d53f104eb015409e83f5b166a,NG,Abuja Federal Capital Territory
8a858f975c4582c4015c460343bc3883,NG,Lagos
8a858e6d58b0cc520158b12136e119c8,NG,Ogun
8a858fb759878fc90159879cddf605ef,NG,Lagos
8a858fca5c35df2c015c3700113b4c9d,NG,Kaduna
8a858f5f5b39bb0c015b3a38ded96c67,NG,Lagos
8a858eb05d2d1297015d317c118f380e,NG,Kwara
8a858f625d611181015d648a6bed41c8,NG,Lagos
8a858e435bedeb4f015bee72a6153764,NG,Anambra
8a858fce5c360eb7015c39ab64e83dd8,NG,Enugu
8a858ee25b34d796015b38a410286d92,NG,Ogun
8a858ee55cb156e6015cb4b3c2271dc0,NG,Lagos
8a858f8d56e0c3a70156e40f165d6f7b,NG,Kwara
8a858fd458639fcc015864dcf2b55285,NG,Lagos
